Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
17/07/2022 3:50:49 AM,"1027","23.8","46","1006"
17/07/2022 3:51:49 AM,"1027","23.8","46","1006"
17/07/2022 3:52:49 AM,"1027","23.8","46","1006"
17/07/2022 3:53:49 AM,"1027","23.8","46","1006"
17/07/2022 3:54:49 AM,"1027","23.8","46","1006"
17/07/2022 3:55:49 AM,"1005","23.8","46","1006"
17/07/2022 3:56:49 AM,"1005","23.8","46","1006"
17/07/2022 3:57:49 AM,"1005","23.8","46","1006"
17/07/2022 3:58:49 AM,"1005","23.8","46","1006"
17/07/2022 3:59:49 AM,"1005","23.8","46","1006"
17/07/2022 4:00:49 AM,"1000","23.9","46","1006"
17/07/2022 4:01:49 AM,"1000","23.9","46","1006"
17/07/2022 4:02:49 AM,"1000","23.9","46","1006"
17/07/2022 4:03:49 AM,"1000","23.9","46","1006"
17/07/2022 4:04:49 AM,"1000","23.9","46","1006"
17/07/2022 4:05:49 AM,"987","23.9","46","1006"
17/07/2022 4:06:49 AM,"987","23.9","46","1006"
17/07/2022 4:07:49 AM,"987","23.9","46","1006"
17/07/2022 4:08:49 AM,"987","23.9","46","1006"
17/07/2022 4:09:49 AM,"987","23.9","46","1006"
17/07/2022 4:10:49 AM,"1050","23.9","45","1006"
17/07/2022 4:11:49 AM,"1050","23.9","45","1006"
17/07/2022 4:12:49 AM,"1050","23.9","45","1006"
17/07/2022 4:13:49 AM,"1050","23.9","45","1006"
17/07/2022 4:14:49 AM,"1050","23.9","45","1006"
17/07/2022 4:15:49 AM,"1032","23.4","45","1006"
17/07/2022 4:16:49 AM,"1032","23.4","45","1006"
17/07/2022 4:17:49 AM,"1032","23.4","45","1006"
17/07/2022 4:18:49 AM,"1032","23.4","45","1006"
17/07/2022 4:19:49 AM,"1032","23.4","45","1006"
17/07/2022 4:20:49 AM,"1028","23.4","46","1006"
17/07/2022 4:21:49 AM,"1028","23.4","46","1006"
17/07/2022 4:22:49 AM,"1028","23.4","46","1006"
17/07/2022 4:23:49 AM,"1028","23.4","46","1006"
17/07/2022 4:24:49 AM,"1028","23.4","46","1006"
17/07/2022 4:25:49 AM,"999","23.6","46","1006"
17/07/2022 4:26:49 AM,"999","23.6","46","1006"
17/07/2022 4:27:49 AM,"999","23.6","46","1006"
17/07/2022 4:28:49 AM,"999","23.6","46","1006"
17/07/2022 4:29:49 AM,"999","23.6","46","1006"
17/07/2022 4:30:49 AM,"1006","23.7","46","1006"
17/07/2022 4:31:49 AM,"1006","23.7","46","1006"
17/07/2022 4:32:49 AM,"1006","23.7","46","1006"
17/07/2022 4:33:49 AM,"1006","23.7","46","1006"
17/07/2022 4:34:49 AM,"1006","23.7","46","1006"
17/07/2022 4:35:49 AM,"1000","23.8","46","1006"
17/07/2022 4:36:49 AM,"1000","23.8","46","1006"
17/07/2022 4:37:49 AM,"1000","23.8","46","1006"
17/07/2022 4:38:49 AM,"1000","23.8","46","1006"
17/07/2022 4:39:49 AM,"1000","23.8","46","1006"
17/07/2022 4:40:49 AM,"987","23.9","46","1006"
17/07/2022 4:41:49 AM,"987","23.9","46","1006"
17/07/2022 4:42:49 AM,"987","23.9","46","1006"
17/07/2022 4:43:49 AM,"987","23.9","46","1006"
17/07/2022 4:44:49 AM,"987","23.9","46","1006"
17/07/2022 4:45:49 AM,"993","23.9","46","1006"
17/07/2022 4:46:49 AM,"993","23.9","46","1006"
17/07/2022 4:47:49 AM,"993","23.9","46","1006"
17/07/2022 4:48:49 AM,"993","23.9","46","1006"
17/07/2022 4:49:49 AM,"993","23.9","46","1006"
17/07/2022 4:50:49 AM,"990","24.0","46","1006"
17/07/2022 4:51:49 AM,"990","24.0","46","1006"
17/07/2022 4:52:49 AM,"990","24.0","46","1006"
17/07/2022 4:53:49 AM,"990","24.0","46","1006"
17/07/2022 4:54:49 AM,"990","24.0","46","1006"
17/07/2022 4:55:49 AM,"1055","24.0","46","1006"
17/07/2022 4:56:49 AM,"1055","24.0","46","1006"
17/07/2022 4:57:49 AM,"1055","24.0","46","1006"
17/07/2022 4:58:49 AM,"1055","24.0","46","1006"
17/07/2022 4:59:49 AM,"1055","24.0","46","1006"
17/07/2022 5:00:49 AM,"1042","23.6","45","1006"
17/07/2022 5:01:49 AM,"1042","23.6","45","1006"
17/07/2022 5:02:49 AM,"1042","23.6","45","1006"
17/07/2022 5:03:49 AM,"1042","23.6","45","1006"
17/07/2022 5:04:49 AM,"1042","23.6","45","1006"
17/07/2022 5:05:49 AM,"1027","23.5","46","1006"
17/07/2022 5:06:49 AM,"1027","23.5","46","1006"
17/07/2022 5:07:49 AM,"1027","23.5","46","1006"
17/07/2022 5:08:49 AM,"1027","23.5","46","1006"
17/07/2022 5:09:49 AM,"1027","23.5","46","1006"
17/07/2022 5:10:49 AM,"1002","23.6","46","1006"
17/07/2022 5:11:49 AM,"1002","23.6","46","1006"
17/07/2022 5:12:49 AM,"1002","23.6","46","1006"
17/07/2022 5:13:49 AM,"1002","23.6","46","1006"
17/07/2022 5:14:49 AM,"1002","23.6","46","1006"
17/07/2022 5:15:49 AM,"980","23.7","46","1006"
17/07/2022 5:16:49 AM,"980","23.7","46","1006"
17/07/2022 5:17:49 AM,"980","23.7","46","1006"
17/07/2022 5:18:49 AM,"980","23.7","46","1006"
17/07/2022 5:19:49 AM,"980","23.7","46","1006"
17/07/2022 5:20:49 AM,"974","23.8","46","1006"
17/07/2022 5:21:49 AM,"974","23.8","46","1006"
17/07/2022 5:22:49 AM,"974","23.8","46","1006"
17/07/2022 5:23:49 AM,"974","23.8","46","1006"
17/07/2022 5:24:49 AM,"974","23.8","46","1006"
17/07/2022 5:25:49 AM,"973","23.8","46","1006"
17/07/2022 5:26:49 AM,"973","23.8","46","1006"
17/07/2022 5:27:49 AM,"973","23.8","46","1006"
17/07/2022 5:28:49 AM,"973","23.8","46","1006"
17/07/2022 5:29:49 AM,"973","23.8","46","1006"
17/07/2022 5:30:49 AM,"1013","23.9","46","1006"
17/07/2022 5:31:49 AM,"1013","23.9","46","1006"
17/07/2022 5:32:49 AM,"1013","23.9","46","1006"
17/07/2022 5:33:50 AM,"1013","23.9","46","1006"
17/07/2022 5:34:50 AM,"1013","23.9","46","1006"
17/07/2022 5:35:50 AM,"994","23.9","46","1006"
17/07/2022 5:36:50 AM,"994","23.9","46","1006"
17/07/2022 5:37:50 AM,"994","23.9","46","1006"
17/07/2022 5:38:50 AM,"994","23.9","46","1006"
17/07/2022 5:39:50 AM,"994","23.9","46","1006"
17/07/2022 5:40:50 AM,"1025","24.0","46","1006"
17/07/2022 5:41:50 AM,"1025","24.0","46","1006"
17/07/2022 5:42:50 AM,"1025","24.0","46","1006"
17/07/2022 5:43:50 AM,"1025","24.0","46","1006"
17/07/2022 5:44:50 AM,"1025","24.0","46","1006"
17/07/2022 5:45:50 AM,"1028","23.6","45","1006"
17/07/2022 5:46:50 AM,"1028","23.6","45","1006"
17/07/2022 5:47:50 AM,"1028","23.6","45","1006"
17/07/2022 5:48:50 AM,"1028","23.6","45","1006"
17/07/2022 5:49:50 AM,"1028","23.6","45","1006"
17/07/2022 5:50:50 AM,"1027","23.4","46","1006"
17/07/2022 5:51:50 AM,"1027","23.4","46","1006"
17/07/2022 5:52:50 AM,"1027","23.4","46","1006"
17/07/2022 5:53:50 AM,"1027","23.4","46","1006"
17/07/2022 5:54:50 AM,"1027","23.4","46","1006"
17/07/2022 5:55:50 AM,"979","23.6","46","1006"
17/07/2022 5:56:50 AM,"979","23.6","46","1006"
17/07/2022 5:57:50 AM,"979","23.6","46","1006"
17/07/2022 5:58:50 AM,"979","23.6","46","1006"
17/07/2022 5:59:50 AM,"979","23.6","46","1006"
17/07/2022 6:00:50 AM,"964","23.7","46","1006"
17/07/2022 6:01:50 AM,"964","23.7","46","1006"
17/07/2022 6:02:50 AM,"964","23.7","46","1006"
17/07/2022 6:03:50 AM,"964","23.7","46","1006"
17/07/2022 6:04:50 AM,"964","23.7","46","1006"
17/07/2022 6:05:50 AM,"978","23.8","46","1006"
17/07/2022 6:06:50 AM,"978","23.8","46","1006"
17/07/2022 6:07:50 AM,"978","23.8","46","1006"
17/07/2022 6:08:50 AM,"978","23.8","46","1006"
17/07/2022 6:09:50 AM,"978","23.8","46","1006"
17/07/2022 6:10:50 AM,"983","23.9","46","1006"
17/07/2022 6:11:50 AM,"983","23.9","46","1006"
17/07/2022 6:12:50 AM,"983","23.9","46","1006"
17/07/2022 6:13:50 AM,"983","23.9","46","1006"
17/07/2022 6:14:50 AM,"983","23.9","46","1006"
17/07/2022 6:15:50 AM,"970","23.9","46","1006"
17/07/2022 6:16:50 AM,"970","23.9","46","1006"
17/07/2022 6:17:50 AM,"970","23.9","46","1006"
17/07/2022 6:18:50 AM,"970","23.9","46","1006"
17/07/2022 6:19:50 AM,"970","23.9","46","1006"
17/07/2022 6:20:50 AM,"981","24.0","46","1006"
17/07/2022 6:21:50 AM,"981","24.0","46","1006"
17/07/2022 6:22:50 AM,"981","24.0","46","1006"
17/07/2022 6:23:50 AM,"981","24.0","46","1006"
17/07/2022 6:24:50 AM,"981","24.0","46","1006"
17/07/2022 6:25:50 AM,"971","24.1","46","1006"
17/07/2022 6:26:50 AM,"971","24.1","46","1006"
17/07/2022 6:27:50 AM,"971","24.1","46","1006"
17/07/2022 6:28:50 AM,"971","24.1","46","1006"
17/07/2022 6:29:50 AM,"971","24.1","46","1006"
17/07/2022 6:30:50 AM,"1023","23.9","45","1006"
17/07/2022 6:31:50 AM,"1023","23.9","45","1006"
17/07/2022 6:32:50 AM,"1023","23.9","45","1006"
17/07/2022 6:33:50 AM,"1023","23.9","45","1006"
17/07/2022 6:34:50 AM,"1023","23.9","45","1006"
17/07/2022 6:35:50 AM,"1028","23.4","45","1006"
17/07/2022 6:36:50 AM,"1028","23.4","45","1006"
17/07/2022 6:37:50 AM,"1028","23.4","45","1006"
17/07/2022 6:38:50 AM,"1028","23.4","45","1006"
17/07/2022 6:39:50 AM,"1028","23.4","45","1006"
17/07/2022 6:40:50 AM,"983","23.5","45","1006"
17/07/2022 6:41:50 AM,"983","23.5","45","1006"
17/07/2022 6:42:50 AM,"983","23.5","45","1006"
17/07/2022 6:43:50 AM,"983","23.5","45","1006"
17/07/2022 6:44:50 AM,"983","23.5","45","1006"
17/07/2022 6:45:50 AM,"1040","23.8","46","1006"
17/07/2022 6:46:50 AM,"1040","23.8","46","1006"
17/07/2022 6:47:50 AM,"1040","23.8","46","1006"
17/07/2022 6:48:50 AM,"1040","23.8","46","1006"
17/07/2022 6:49:50 AM,"1040","23.8","46","1006"
17/07/2022 6:50:50 AM,"1072","23.9","46","1006"
17/07/2022 6:51:50 AM,"1072","23.9","46","1006"
17/07/2022 6:52:50 AM,"1072","23.9","46","1006"
17/07/2022 6:53:50 AM,"1072","23.9","46","1006"
17/07/2022 6:54:50 AM,"1072","23.9","46","1006"
17/07/2022 6:55:50 AM,"1066","23.9","46","1006"
17/07/2022 6:56:50 AM,"1066","23.9","46","1006"
17/07/2022 6:57:50 AM,"1066","23.9","46","1006"
17/07/2022 6:58:50 AM,"1066","23.9","46","1006"
17/07/2022 6:59:50 AM,"1066","23.9","46","1006"
17/07/2022 7:00:50 AM,"1051","23.9","46","1006"
17/07/2022 7:01:50 AM,"1051","23.9","46","1006"
17/07/2022 7:02:50 AM,"1051","23.9","46","1006"
17/07/2022 7:03:50 AM,"1051","23.9","46","1006"
17/07/2022 7:04:50 AM,"1051","23.9","46","1006"
17/07/2022 7:05:50 AM,"1046","24.0","46","1006"
17/07/2022 7:06:50 AM,"1046","24.0","46","1006"
17/07/2022 7:07:50 AM,"1046","24.0","46","1006"
17/07/2022 7:08:50 AM,"1046","24.0","46","1006"
17/07/2022 7:09:50 AM,"1046","24.0","46","1006"
17/07/2022 7:10:50 AM,"1034","24.0","46","1006"
17/07/2022 7:11:50 AM,"1034","24.0","46","1006"
17/07/2022 7:12:50 AM,"1034","24.0","46","1006"
17/07/2022 7:13:50 AM,"1034","24.0","46","1006"
17/07/2022 7:14:50 AM,"1034","24.0","46","1006"
17/07/2022 7:15:50 AM,"1047","24.1","46","1007"
17/07/2022 7:16:50 AM,"1047","24.1","46","1007"
17/07/2022 7:17:50 AM,"1047","24.1","46","1007"
17/07/2022 7:18:50 AM,"1047","24.1","46","1007"
17/07/2022 7:19:50 AM,"1047","24.1","46","1007"
17/07/2022 7:20:50 AM,"1021","24.1","45","1007"
17/07/2022 7:21:50 AM,"1021","24.1","45","1007"
17/07/2022 7:22:50 AM,"1021","24.1","45","1007"
17/07/2022 7:23:50 AM,"1021","24.1","45","1007"
17/07/2022 7:24:50 AM,"1021","24.1","45","1007"
17/07/2022 7:25:50 AM,"990","23.5","45","1006"
17/07/2022 7:26:50 AM,"990","23.5","45","1006"
17/07/2022 7:27:50 AM,"990","23.5","45","1006"
17/07/2022 7:28:50 AM,"990","23.5","45","1006"
17/07/2022 7:29:50 AM,"990","23.5","45","1006"
17/07/2022 7:30:50 AM,"985","23.4","45","1006"
17/07/2022 7:31:50 AM,"985","23.4","45","1006"
17/07/2022 7:32:50 AM,"985","23.4","45","1006"
17/07/2022 7:33:50 AM,"985","23.4","45","1006"
17/07/2022 7:34:50 AM,"985","23.4","45","1006"
17/07/2022 7:35:50 AM,"1020","23.6","45","1006"
17/07/2022 7:36:50 AM,"1020","23.6","45","1006"
17/07/2022 7:37:50 AM,"1020","23.6","45","1006"
17/07/2022 7:38:50 AM,"1020","23.6","45","1006"
17/07/2022 7:39:50 AM,"1020","23.6","45","1006"
17/07/2022 7:40:50 AM,"1035","23.8","45","1007"
17/07/2022 7:41:50 AM,"1035","23.8","45","1007"
17/07/2022 7:42:50 AM,"1035","23.8","45","1007"
17/07/2022 7:43:50 AM,"1035","23.8","45","1007"
17/07/2022 7:44:50 AM,"1035","23.8","45","1007"
17/07/2022 7:45:50 AM,"1011","23.8","45","1006"
17/07/2022 7:46:50 AM,"1011","23.8","45","1006"
17/07/2022 7:47:50 AM,"1011","23.8","45","1006"
17/07/2022 7:48:50 AM,"1011","23.8","45","1006"
17/07/2022 7:49:50 AM,"1011","23.8","45","1006"
17/07/2022 7:50:50 AM,"986","23.9","45","1006"
17/07/2022 7:51:50 AM,"986","23.9","45","1006"
17/07/2022 7:52:50 AM,"986","23.9","45","1006"
17/07/2022 7:53:50 AM,"986","23.9","45","1006"
17/07/2022 7:54:50 AM,"986","23.9","45","1006"
17/07/2022 7:55:50 AM,"988","24.0","45","1006"
17/07/2022 7:56:50 AM,"988","24.0","45","1006"
17/07/2022 7:57:50 AM,"988","24.0","45","1006"
17/07/2022 7:58:50 AM,"988","24.0","45","1006"
17/07/2022 7:59:50 AM,"988","24.0","45","1006"
17/07/2022 8:00:50 AM,"999","24.0","45","1006"
17/07/2022 8:01:50 AM,"999","24.0","45","1006"
17/07/2022 8:02:50 AM,"999","24.0","45","1006"
17/07/2022 8:03:50 AM,"999","24.0","45","1006"
17/07/2022 8:04:50 AM,"999","24.0","45","1006"
17/07/2022 8:05:50 AM,"1015","24.1","46","1006"
17/07/2022 8:06:50 AM,"1015","24.1","46","1006"
17/07/2022 8:07:50 AM,"1015","24.1","46","1006"
17/07/2022 8:08:50 AM,"1015","24.1","46","1006"
17/07/2022 8:09:50 AM,"1015","24.1","46","1006"
17/07/2022 8:10:50 AM,"997","24.0","44","1006"
17/07/2022 8:11:50 AM,"997","24.0","44","1006"
17/07/2022 8:12:50 AM,"997","24.0","44","1006"
17/07/2022 8:13:50 AM,"997","24.0","44","1006"
17/07/2022 8:14:50 AM,"997","24.0","44","1006"
17/07/2022 8:15:50 AM,"983","23.4","44","1007"
17/07/2022 8:16:50 AM,"983","23.4","44","1007"
17/07/2022 8:17:50 AM,"983","23.4","44","1007"
17/07/2022 8:18:50 AM,"983","23.4","44","1007"
17/07/2022 8:19:50 AM,"983","23.4","44","1007"
17/07/2022 8:20:50 AM,"984","23.4","45","1006"
17/07/2022 8:21:50 AM,"984","23.4","45","1006"
17/07/2022 8:22:50 AM,"984","23.4","45","1006"
17/07/2022 8:23:50 AM,"984","23.4","45","1006"
17/07/2022 8:24:50 AM,"984","23.4","45","1006"
17/07/2022 8:25:50 AM,"986","23.6","45","1006"
17/07/2022 8:26:50 AM,"986","23.6","45","1006"
17/07/2022 8:27:50 AM,"986","23.6","45","1006"
17/07/2022 8:28:50 AM,"986","23.6","45","1006"
17/07/2022 8:29:50 AM,"986","23.6","45","1006"
17/07/2022 8:30:50 AM,"979","23.8","45","1006"
17/07/2022 8:31:50 AM,"979","23.8","45","1006"
17/07/2022 8:32:50 AM,"979","23.8","45","1006"
17/07/2022 8:33:50 AM,"979","23.8","45","1006"
17/07/2022 8:34:50 AM,"979","23.8","45","1006"
17/07/2022 8:35:50 AM,"1035","23.9","45","1006"
17/07/2022 8:36:50 AM,"1035","23.9","45","1006"
17/07/2022 8:37:50 AM,"1035","23.9","45","1006"
17/07/2022 8:38:50 AM,"1035","23.9","45","1006"
17/07/2022 8:39:50 AM,"1035","23.9","45","1006"
17/07/2022 8:40:50 AM,"1006","24.0","45","1006"
17/07/2022 8:41:50 AM,"1006","24.0","45","1006"
17/07/2022 8:42:50 AM,"1006","24.0","45","1006"
17/07/2022 8:43:50 AM,"1006","24.0","45","1006"
17/07/2022 8:44:50 AM,"1006","24.0","45","1006"
17/07/2022 8:45:50 AM,"1018","24.0","45","1006"
17/07/2022 8:46:50 AM,"1018","24.0","45","1006"
17/07/2022 8:47:50 AM,"1018","24.0","45","1006"
17/07/2022 8:48:50 AM,"1018","24.0","45","1006"
17/07/2022 8:49:50 AM,"1018","24.0","45","1006"
17/07/2022 8:50:50 AM,"1028","24.1","45","1006"
17/07/2022 8:51:50 AM,"1028","24.1","45","1006"
17/07/2022 8:52:50 AM,"1028","24.1","45","1006"
17/07/2022 8:53:50 AM,"1028","24.1","45","1006"
17/07/2022 8:54:50 AM,"1028","24.1","45","1006"
17/07/2022 8:55:50 AM,"1006","24.2","46","1006"
17/07/2022 8:56:50 AM,"1006","24.2","46","1006"
17/07/2022 8:57:50 AM,"1006","24.2","46","1006"
17/07/2022 8:58:50 AM,"1006","24.2","46","1006"
17/07/2022 8:59:50 AM,"1006","24.2","46","1006"
17/07/2022 9:00:50 AM,"1022","24.3","44","1006"
17/07/2022 9:01:50 AM,"1022","24.3","44","1006"
17/07/2022 9:02:50 AM,"1022","24.3","44","1006"
17/07/2022 9:03:50 AM,"1022","24.3","44","1006"
17/07/2022 9:04:50 AM,"1022","24.3","44","1006"
17/07/2022 9:05:50 AM,"988","24.0","44","1006"
17/07/2022 9:06:50 AM,"988","24.0","44","1006"
17/07/2022 9:07:50 AM,"988","24.0","44","1006"
17/07/2022 9:08:50 AM,"988","24.0","44","1006"
17/07/2022 9:09:50 AM,"988","24.0","44","1006"
17/07/2022 9:10:50 AM,"1017","23.9","45","1006"
17/07/2022 9:11:50 AM,"1017","23.9","45","1006"
17/07/2022 9:12:50 AM,"1017","23.9","45","1006"
17/07/2022 9:13:50 AM,"1017","23.9","45","1006"
17/07/2022 9:14:50 AM,"1017","23.9","45","1006"
17/07/2022 9:15:50 AM,"1047","24.2","45","1006"
17/07/2022 9:16:50 AM,"1047","24.2","45","1006"
17/07/2022 9:17:50 AM,"1047","24.2","45","1006"
17/07/2022 9:18:50 AM,"1047","24.2","45","1006"
17/07/2022 9:19:50 AM,"1047","24.2","45","1006"
17/07/2022 9:20:50 AM,"1044","24.3","45","1006"
17/07/2022 9:21:50 AM,"1044","24.3","45","1006"
17/07/2022 9:22:50 AM,"1044","24.3","45","1006"
17/07/2022 9:23:50 AM,"1044","24.3","45","1006"
17/07/2022 9:24:50 AM,"1044","24.3","45","1006"
17/07/2022 9:25:50 AM,"1050","24.4","45","1006"
17/07/2022 9:26:50 AM,"1050","24.4","45","1006"
17/07/2022 9:27:50 AM,"1050","24.4","45","1006"
17/07/2022 9:28:50 AM,"1050","24.4","45","1006"
17/07/2022 9:29:50 AM,"1050","24.4","45","1006"
17/07/2022 9:30:50 AM,"1048","24.5","45","1006"
17/07/2022 9:31:50 AM,"1048","24.5","45","1006"
17/07/2022 9:32:50 AM,"1048","24.5","45","1006"
17/07/2022 9:33:50 AM,"1048","24.5","45","1006"
17/07/2022 9:34:50 AM,"1048","24.5","45","1006"
17/07/2022 9:35:50 AM,"1049","24.5","45","1006"
17/07/2022 9:36:50 AM,"1049","24.5","45","1006"
17/07/2022 9:37:50 AM,"1049","24.5","45","1006"
17/07/2022 9:38:50 AM,"1049","24.5","45","1006"
17/07/2022 9:39:50 AM,"1049","24.5","45","1006"
17/07/2022 9:40:50 AM,"1077","24.6","45","1006"
17/07/2022 9:41:50 AM,"1077","24.6","45","1006"
17/07/2022 9:42:50 AM,"1077","24.6","45","1006"
17/07/2022 9:43:50 AM,"1077","24.6","45","1006"
17/07/2022 9:44:50 AM,"1077","24.6","45","1006"
17/07/2022 9:45:50 AM,"1069","24.7","45","1006"
17/07/2022 9:46:50 AM,"1069","24.7","45","1006"
17/07/2022 9:47:50 AM,"1069","24.7","45","1006"
17/07/2022 9:48:50 AM,"1069","24.7","45","1006"
17/07/2022 9:49:50 AM,"1069","24.7","45","1006"
17/07/2022 9:50:50 AM,"1048","24.6","43","1006"
17/07/2022 9:51:50 AM,"1048","24.6","43","1006"
17/07/2022 9:52:50 AM,"1048","24.6","43","1006"
17/07/2022 9:53:50 AM,"1048","24.6","43","1006"
17/07/2022 9:54:50 AM,"1048","24.6","43","1006"
17/07/2022 9:55:50 AM,"1067","24.2","44","1006"
17/07/2022 9:56:50 AM,"1067","24.2","44","1006"
17/07/2022 9:57:50 AM,"1067","24.2","44","1006"
17/07/2022 9:58:50 AM,"1067","24.2","44","1006"
17/07/2022 9:59:50 AM,"1067","24.2","44","1006"
17/07/2022 10:00:50 AM,"1075","24.4","44","1006"
17/07/2022 10:01:50 AM,"1075","24.4","44","1006"
17/07/2022 10:02:50 AM,"1075","24.4","44","1006"
17/07/2022 10:03:50 AM,"1075","24.4","44","1006"
17/07/2022 10:04:50 AM,"1075","24.4","44","1006"
17/07/2022 10:05:50 AM,"1072","24.5","44","1006"
17/07/2022 10:06:50 AM,"1072","24.5","44","1006"
17/07/2022 10:07:50 AM,"1072","24.5","44","1006"
17/07/2022 10:08:50 AM,"1072","24.5","44","1006"
17/07/2022 10:09:50 AM,"1072","24.5","44","1006"
17/07/2022 10:10:50 AM,"1092","24.5","44","1006"
17/07/2022 10:11:50 AM,"1092","24.5","44","1006"
17/07/2022 10:12:50 AM,"1092","24.5","44","1006"
17/07/2022 10:13:50 AM,"1092","24.5","44","1006"
17/07/2022 10:14:50 AM,"1092","24.5","44","1006"
17/07/2022 10:15:50 AM,"1091","24.6","44","1006"
17/07/2022 10:16:50 AM,"1091","24.6","44","1006"
17/07/2022 10:17:50 AM,"1091","24.6","44","1006"
17/07/2022 10:18:50 AM,"1091","24.6","44","1006"
17/07/2022 10:19:50 AM,"1091","24.6","44","1006"
17/07/2022 10:20:50 AM,"1132","24.6","44","1006"
17/07/2022 10:21:50 AM,"1132","24.6","44","1006"
17/07/2022 10:22:50 AM,"1132","24.6","44","1006"
17/07/2022 10:23:50 AM,"1132","24.6","44","1006"
17/07/2022 10:24:50 AM,"1132","24.6","44","1006"
17/07/2022 10:25:50 AM,"1132","24.7","44","1006"
17/07/2022 10:26:50 AM,"1132","24.7","44","1006"
17/07/2022 10:27:50 AM,"1132","24.7","44","1006"
17/07/2022 10:28:50 AM,"1132","24.7","44","1006"
17/07/2022 10:29:50 AM,"1132","24.7","44","1006"
17/07/2022 10:30:50 AM,"1170","24.9","44","1006"
17/07/2022 10:31:50 AM,"1170","24.9","44","1006"
17/07/2022 10:32:50 AM,"1170","24.9","44","1006"
17/07/2022 10:33:50 AM,"1170","24.9","44","1006"
17/07/2022 10:34:50 AM,"1170","24.9","44","1006"
17/07/2022 10:35:50 AM,"1112","24.6","43","1006"
17/07/2022 10:36:50 AM,"1112","24.6","43","1006"
17/07/2022 10:37:50 AM,"1112","24.6","43","1006"
17/07/2022 10:38:50 AM,"1112","24.6","43","1006"
17/07/2022 10:39:50 AM,"1112","24.6","43","1006"
17/07/2022 10:40:50 AM,"1093","24.4","44","1006"
17/07/2022 10:41:50 AM,"1093","24.4","44","1006"
17/07/2022 10:42:50 AM,"1093","24.4","44","1006"
17/07/2022 10:43:50 AM,"1093","24.4","44","1006"
17/07/2022 10:44:50 AM,"1093","24.4","44","1006"
17/07/2022 10:45:50 AM,"1095","24.7","44","1006"
17/07/2022 10:46:50 AM,"1095","24.7","44","1006"
17/07/2022 10:47:50 AM,"1095","24.7","44","1006"
17/07/2022 10:48:50 AM,"1095","24.7","44","1006"
17/07/2022 10:49:50 AM,"1095","24.7","44","1006"
17/07/2022 10:50:50 AM,"1094","24.9","43","1006"
17/07/2022 10:51:50 AM,"1094","24.9","43","1006"
17/07/2022 10:52:50 AM,"1094","24.9","43","1006"
17/07/2022 10:53:50 AM,"1094","24.9","43","1006"
17/07/2022 10:54:50 AM,"1094","24.9","43","1006"
17/07/2022 10:55:50 AM,"1114","25.1","43","1006"
17/07/2022 10:56:50 AM,"1114","25.1","43","1006"
17/07/2022 10:57:50 AM,"1114","25.1","43","1006"
17/07/2022 10:58:50 AM,"1114","25.1","43","1006"
17/07/2022 10:59:50 AM,"1114","25.1","43","1006"
17/07/2022 11:00:50 AM,"1100","25.2","43","1006"
17/07/2022 11:01:50 AM,"1100","25.2","43","1006"
17/07/2022 11:02:50 AM,"1100","25.2","43","1006"
17/07/2022 11:03:50 AM,"1100","25.2","43","1006"
17/07/2022 11:04:50 AM,"1100","25.2","43","1006"
17/07/2022 11:05:50 AM,"1087","25.3","43","1006"
17/07/2022 11:06:50 AM,"1087","25.3","43","1006"
17/07/2022 11:07:50 AM,"1087","25.3","43","1006"
17/07/2022 11:08:50 AM,"1087","25.3","43","1006"
17/07/2022 11:09:50 AM,"1087","25.3","43","1006"
17/07/2022 11:10:50 AM,"1099","25.4","43","1006"
17/07/2022 11:11:50 AM,"1099","25.4","43","1006"
17/07/2022 11:12:50 AM,"1099","25.4","43","1006"
17/07/2022 11:13:50 AM,"1099","25.4","43","1006"
17/07/2022 11:14:50 AM,"1099","25.4","43","1006"
17/07/2022 11:15:50 AM,"1083","25.5","43","1006"
17/07/2022 11:16:50 AM,"1083","25.5","43","1006"
17/07/2022 11:17:50 AM,"1083","25.5","43","1006"
17/07/2022 11:18:50 AM,"1083","25.5","43","1006"
17/07/2022 11:19:50 AM,"1083","25.5","43","1006"
17/07/2022 11:20:50 AM,"1075","25.3","41","1006"
17/07/2022 11:21:50 AM,"1075","25.3","41","1006"
17/07/2022 11:22:50 AM,"1075","25.3","41","1006"
17/07/2022 11:23:50 AM,"1075","25.3","41","1006"
17/07/2022 11:24:49 AM,"1075","25.3","41","1006"
17/07/2022 11:25:49 AM,"1082","24.8","42","1006"
17/07/2022 11:26:49 AM,"1082","24.8","42","1006"
17/07/2022 11:27:49 AM,"1082","24.8","42","1006"
17/07/2022 11:28:49 AM,"1082","24.8","42","1006"
17/07/2022 11:29:49 AM,"1082","24.8","42","1006"
17/07/2022 11:30:49 AM,"1064","25.1","42","1006"
17/07/2022 11:31:49 AM,"1064","25.1","42","1006"
17/07/2022 11:32:49 AM,"1064","25.1","42","1006"
17/07/2022 11:33:49 AM,"1064","25.1","42","1006"
17/07/2022 11:34:49 AM,"1064","25.1","42","1006"
17/07/2022 11:35:49 AM,"1068","25.3","42","1006"
17/07/2022 11:36:49 AM,"1068","25.3","42","1006"
17/07/2022 11:37:49 AM,"1068","25.3","42","1006"
17/07/2022 11:38:49 AM,"1068","25.3","42","1006"
